ProductID,ProductName,Category,Price,Barcode
458,Nature's Best Cleaning Powder 1178g,Household,954,890100000458
459,Nature's Best Milk Powder 282ml,Dairy,2102,890100000459
460,Nature's Best Soft Drink 1983ml,Beverages,2598,890100000460
461,Nestle Juice 1423ml,Beverages,3138,890100000461
462,Nestle Detergent 1806g,Household,3702,890100000462
463,Daily Milk Hand Wash 1550g,Household,1703,890100000463
464,Sunflower Yogurt 1861ml,Dairy,4958,890100000464
465,Chase Up Shampoo 370g,Personal Care,2859,890100000465
466,Nature's Best Coffee 1273ml,Beverages,2185,890100000466
467,Chase Up Corn Flour 1829g,Grains & Rice,3822,890100000467
468,Nature's Best Coffee 1616ml,Beverages,148,890100000468
469,Daily Milk Hand Wash 1911g,Household,1980,890100000469
470,Dairy Fresh Soap 455g,Personal Care,222,890100000470
471,Gujranwala Energy Drink 117ml,Beverages,856,890100000471
472,Dairy Fresh Dishwashing Liquid 741g,Household,2936,890100000472
473,Chase Up Biscuits 1115g,Snacks,4505,890100000473
474,Daily Milk Cookies 773g,Snacks,2718,890100000474
475,Nature's Best Energy Drink 1521ml,Beverages,134,890100000475
476,Nestle Basmati Rice 1986g,Grains & Rice,1024,890100000476
477,Nature's Best Milk 519ml,Dairy,3167,890100000477
478,Gujranwala Maize 1592g,Grains & Rice,2053,890100000478
479,Nature's Best Oats 1154g,Grains & Rice,4441,890100000479
480,Dairy Fresh Dishwashing Liquid 1564g,Household,573,890100000480
481,Chase Up Cheese 1038ml,Dairy,439,890100000481
482,Dairy Fresh Energy Drink 849ml,Beverages,2544,890100000482
483,Nestle Nuts 115g,Snacks,535,890100000483
484,Daily Milk Butter 107ml,Dairy,3931,890100000484
485,Gujranwala Yogurt 1875ml,Dairy,3376,890100000485
486,Happy Farm Wheat Flour 1373g,Grains & Rice,4651,890100000486
487,Dairy Fresh Biscuits 1940g,Snacks,510,890100000487
488,Dairy Fresh Shampoo 725g,Personal Care,1897,890100000488
489,Daily Milk Biscuits 971g,Snacks,1016,890100000489
490,Nature's Best Cleaning Powder 1747g,Household,3142,890100000490
491,Gujranwala Yogurt 1288ml,Dairy,2471,890100000491
492,Chase Up Chocolate 1419g,Snacks,275,890100000492
493,Nature's Best Toothpaste 710g,Personal Care,3331,890100000493
494,Gujranwala Cleaning Powder 1052g,Household,4137,890100000494
495,Dairy Fresh Maize 267g,Grains & Rice,1648,890100000495
496,Sunflower Nuts 753g,Snacks,1103,890100000496
497,Nature's Best Cheese 1028ml,Dairy,173,890100000497
498,Chase Up Cleaning Powder 954g,Household,3103,890100000498
499,Nestle Juice 1650ml,Beverages,3365,890100000499
500,Gujranwala Coffee 718ml,Beverages,178,890100000500
501,Dairy Fresh Butter 1785ml,Dairy,3957,890100000501
502,Chase Up Hand Wash 978g,Household,321,890100000502
503,Nature's Best Oats 1829g,Grains & Rice,3323,890100000503
504,Sunflower Tea 1731ml,Beverages,2345,890100000504
505,Nature's Best Soft Drink 1151ml,Beverages,1956,890100000505
506,Sunflower Maize 992g,Grains & Rice,4441,890100000506
507,Nestle Lotion 1941g,Personal Care,4673,890100000507
508,Sunflower Corn Flour 1862g,Grains & Rice,2449,890100000508
509,Nestle Soap 382g,Household,2310,890100000509
510,Dairy Fresh Sanitizer 1914g,Personal Care,1085,890100000510
511,Happy Farm Soft Drink 1486ml,Beverages,3763,890100000511
512,Daily Milk Lotion 1384g,Personal Care,1066,890100000512
513,Dairy Fresh Chocolate 980g,Snacks,2922,890100000513
514,Gujranwala Juice 506ml,Beverages,3207,890100000514
515,Daily Milk Basmati Rice 1641g,Grains & Rice,622,890100000515
516,Sunflower Cookies 865g,Snacks,2531,890100000516
517,Sunflower Cleaning Powder 361g,Household,4988,890100000517
518,Dairy Fresh Hand Wash 693g,Household,1098,890100000518
519,Dairy Fresh Detergent 1148g,Household,4948,890100000519
520,Dairy Fresh Toothpaste 1219g,Personal Care,1415,890100000520
521,Dairy Fresh Soap 1232g,Household,1321,890100000521
522,Daily Milk Lotion 1721g,Personal Care,1078,890100000522
523,Dairy Fresh Chocolate 220g,Snacks,2228,890100000523
524,Sunflower Milk 895ml,Dairy,3262,890100000524
525,Dairy Fresh Corn Flour 260g,Grains & Rice,2931,890100000525
526,Sunflower Biscuits 991g,Snacks,1873,890100000526
527,Sunflower Dishwashing Liquid 1085g,Household,2664,890100000527
528,Happy Farm Coffee 1012ml,Beverages,1130,890100000528
529,Daily Milk Cheese 1816ml,Dairy,2038,890100000529
530,Nature's Best Nuts 1057g,Snacks,1798,890100000530
531,Happy Farm Lotion 441g,Personal Care,4844,890100000531
532,Daily Milk Butter 675ml,Dairy,2634,890100000532
533,Nature's Best Butter 850ml,Dairy,4910,890100000533
534,Daily Milk Chips 1308g,Snacks,2288,890100000534
535,Daily Milk Juice 1235ml,Beverages,3300,890100000535
536,Dairy Fresh Maize 1742g,Grains & Rice,3350,890100000536
537,Chase Up Coffee 867ml,Beverages,3065,890100000537
538,Gujranwala Toothpaste 1041g,Personal Care,3414,890100000538
539,Chase Up Basmati Rice 1292g,Grains & Rice,2317,890100000539
540,Nature's Best Shampoo 266g,Personal Care,1248,890100000540
541,Daily Milk Yogurt 1315ml,Dairy,790,890100000541
542,Sunflower Maize 887g,Grains & Rice,1433,890100000542
543,Daily Milk Yogurt 921ml,Dairy,748,890100000543
544,Nestle Detergent 458g,Household,4082,890100000544
545,Dairy Fresh Soap 1170g,Personal Care,273,890100000545
546,Dairy Fresh Milk 931ml,Dairy,1186,890100000546
547,Chase Up Cookies 1400g,Snacks,329,890100000547
548,Nestle Milk Powder 1165ml,Dairy,2097,890100000548
549,Gujranwala Energy Drink 1247ml,Beverages,3826,890100000549
550,Chase Up Soft Drink 164ml,Beverages,1525,890100000550
551,Gujranwala Hand Wash 1605g,Household,196,890100000551
552,Happy Farm Soap 569g,Household,907,890100000552
553,Happy Farm Chips 1877g,Snacks,1698,890100000553
554,Happy Farm Toothpaste 1363g,Personal Care,1242,890100000554
555,Daily Milk Chips 757g,Snacks,2441,890100000555
556,Sunflower Corn Flour 985g,Grains & Rice,863,890100000556
557,Happy Farm Lotion 1098g,Personal Care,4428,890100000557
558,Daily Milk Chips 290g,Snacks,2076,890100000558
559,Happy Farm Cookies 725g,Snacks,729,890100000559
560,Nestle Detergent 1641g,Household,4920,890100000560
561,Gujranwala Corn Flour 1308g,Grains & Rice,108,890100000561
562,Dairy Fresh Milk 476ml,Dairy,245,890100000562
563,Sunflower Coffee 1396ml,Beverages,2336,890100000563
564,Dairy Fresh Nuts 847g,Snacks,1654,890100000564
565,Daily Milk Soft Drink 1830ml,Beverages,2676,890100000565
566,Gujranwala Energy Drink 180ml,Beverages,3787,890100000566
567,Chase Up Lotion 857g,Personal Care,895,890100000567
568,Chase Up Maize 1047g,Grains & Rice,3425,890100000568
569,Happy Farm Shampoo 584g,Personal Care,2298,890100000569
570,Dairy Fresh Soap 456g,Household,1799,890100000570
571,Dairy Fresh Detergent 1215g,Household,222,890100000571
572,Happy Farm Yogurt 260ml,Dairy,302,890100000572
573,Chase Up Soft Drink 1556ml,Beverages,1019,890100000573
574,Happy Farm Cheese 677ml,Dairy,2966,890100000574
575,Dairy Fresh Milk Powder 331ml,Dairy,1900,890100000575
576,Sunflower Juice 487ml,Beverages,3723,890100000576
577,Nestle Milk Powder 1547ml,Dairy,1792,890100000577
578,Dairy Fresh Hand Wash 1418g,Household,3697,890100000578
579,Happy Farm Milk 359ml,Dairy,400,890100000579
580,Nestle Oats 1783g,Grains & Rice,176,890100000580
581,Daily Milk Detergent 885g,Household,1757,890100000581
582,Dairy Fresh Energy Drink 1219ml,Beverages,2752,890100000582
583,Daily Milk Soft Drink 1827ml,Beverages,2412,890100000583
584,Nestle Soap 665g,Personal Care,4992,890100000584
585,Nature's Best Hand Wash 512g,Household,972,890100000585
586,Dairy Fresh Milk Powder 135ml,Dairy,4339,890100000586
587,Dairy Fresh Soft Drink 296ml,Beverages,1931,890100000587
588,Nature's Best Butter 1009ml,Dairy,4183,890100000588
589,Nature's Best Coffee 1859ml,Beverages,1774,890100000589
590,Happy Farm Maize 949g,Grains & Rice,1911,890100000590
591,Chase Up Juice 1855ml,Beverages,1575,890100000591
592,Nature's Best Nuts 614g,Snacks,4956,890100000592
593,Happy Farm Cheese 520ml,Dairy,2345,890100000593
594,Chase Up Maize 1709g,Grains & Rice,860,890100000594
595,Happy Farm Soft Drink 1820ml,Beverages,278,890100000595
596,Nature's Best Cleaning Powder 476g,Household,2111,890100000596
597,Happy Farm Detergent 1401g,Household,2726,890100000597
598,Dairy Fresh Butter 1866ml,Dairy,4507,890100000598
599,Daily Milk Corn Flour 658g,Grains & Rice,1491,890100000599
600,Dairy Fresh Yogurt 1206ml,Dairy,4517,890100000600
601,Sunflower Sanitizer 1744g,Personal Care,3964,890100000601
602,Nature's Best Cookies 729g,Snacks,4416,890100000602
603,Daily Milk Corn Flour 1712g,Grains & Rice,1852,890100000603
604,Daily Milk Shampoo 368g,Personal Care,2041,890100000604
605,Nature's Best Cookies 1336g,Snacks,2788,890100000605
606,Happy Farm Energy Drink 1552ml,Beverages,1883,890100000606
607,Happy Farm Oats 1583g,Grains & Rice,2960,890100000607
608,Dairy Fresh Energy Drink 1310ml,Beverages,2405,890100000608
609,Nestle Soap 1908g,Household,3413,890100000609
610,Dairy Fresh Cheese 373ml,Dairy,431,890100000610
611,Nature's Best Maize 289g,Grains & Rice,866,890100000611
612,Happy Farm Basmati Rice 839g,Grains & Rice,2377,890100000612
613,Happy Farm Lotion 753g,Personal Care,326,890100000613
614,Sunflower Soap 1283g,Personal Care,4406,890100000614
615,Daily Milk Dishwashing Liquid 336g,Household,4101,890100000615
616,Nature's Best Juice 932ml,Beverages,627,890100000616
617,Chase Up Tea 997ml,Beverages,707,890100000617
618,Sunflower Basmati Rice 1644g,Grains & Rice,3092,890100000618
619,Nature's Best Milk Powder 524ml,Dairy,1717,890100000619
620,Gujranwala Lotion 781g,Personal Care,3880,890100000620
621,Sunflower Biscuits 163g,Snacks,2575,890100000621
622,Nature's Best Cleaning Powder 409g,Household,2884,890100000622
623,Sunflower Shampoo 880g,Personal Care,2499,890100000623
624,Dairy Fresh Biscuits 1718g,Snacks,2392,890100000624
625,Chase Up Chocolate 1741g,Snacks,4825,890100000625
626,Happy Farm Chocolate 1905g,Snacks,2751,890100000626
627,Nature's Best Coffee 1012ml,Beverages,2557,890100000627
628,Gujranwala Dishwashing Liquid 291g,Household,4446,890100000628
629,Gujranwala Hand Wash 1395g,Household,4010,890100000629
630,Nature's Best Corn Flour 1986g,Grains & Rice,3446,890100000630
631,Gujranwala Cookies 1471g,Snacks,4741,890100000631
632,Nestle Tea 1188ml,Beverages,1538,890100000632
633,Sunflower Corn Flour 1363g,Grains & Rice,3457,890100000633
634,Dairy Fresh Milk Powder 1701ml,Dairy,1122,890100000634
635,Nature's Best Hand Wash 499g,Household,1180,890100000635
636,Dairy Fresh Cleaning Powder 1565g,Household,900,890100000636
637,Chase Up Butter 587ml,Dairy,1009,890100000637
638,Dairy Fresh Sanitizer 866g,Personal Care,393,890100000638
639,Nature's Best Coffee 219ml,Beverages,1582,890100000639
640,Gujranwala Biscuits 1984g,Snacks,1561,890100000640
641,Daily Milk Yogurt 339ml,Dairy,1353,890100000641
642,Happy Farm Basmati Rice 1230g,Grains & Rice,820,890100000642
643,Sunflower Dishwashing Liquid 688g,Household,3168,890100000643
644,Nature's Best Hand Wash 103g,Household,2014,890100000644
645,Sunflower Soft Drink 778ml,Beverages,1712,890100000645
646,Sunflower Nuts 1757g,Snacks,2512,890100000646
647,Nestle Butter 423ml,Dairy,3564,890100000647
648,Nestle Energy Drink 1737ml,Beverages,864,890100000648
649,Nature's Best Tea 851ml,Beverages,2243,890100000649
650,Gujranwala Butter 815ml,Dairy,1968,890100000650
651,Daily Milk Maize 1302g,Grains & Rice,2532,890100000651
652,Dairy Fresh Corn Flour 472g,Grains & Rice,2472,890100000652
653,Dairy Fresh Basmati Rice 854g,Grains & Rice,3611,890100000653
654,Chase Up Coffee 1047ml,Beverages,806,890100000654
655,Sunflower Soap 1476g,Household,658,890100000655
656,Nature's Best Cleaning Powder 617g,Household,2586,890100000656
657,Gujranwala Soap 506g,Household,84,890100000657
658,Nature's Best Soap 129g,Personal Care,749,890100000658
659,Chase Up Milk Powder 777ml,Dairy,729,890100000659
660,Happy Farm Coffee 1262ml,Beverages,808,890100000660
661,Gujranwala Juice 1910ml,Beverages,2774,890100000661
662,Happy Farm Maize 440g,Grains & Rice,753,890100000662
663,Daily Milk Milk Powder 1736ml,Dairy,3370,890100000663
664,Chase Up Dishwashing Liquid 1315g,Household,689,890100000664
665,Nature's Best Maize 117g,Grains & Rice,2406,890100000665
666,Daily Milk Lotion 210g,Personal Care,4392,890100000666
667,Happy Farm Corn Flour 266g,Grains & Rice,4137,890100000667
668,Daily Milk Milk Powder 190ml,Dairy,4255,890100000668
669,Gujranwala Soap 1622g,Household,3040,890100000669
670,Gujranwala Tea 1770ml,Beverages,1591,890100000670
671,Gujranwala Detergent 543g,Household,3152,890100000671
672,Happy Farm Juice 1921ml,Beverages,2255,890100000672
673,Gujranwala Butter 1021ml,Dairy,1016,890100000673
674,Nestle Soap 295g,Personal Care,1028,890100000674
675,Nestle Lotion 1912g,Personal Care,113,890100000675
676,Happy Farm Maize 515g,Grains & Rice,153,890100000676
677,Nestle Juice 1623ml,Beverages,2295,890100000677
678,Sunflower Cleaning Powder 1868g,Household,3840,890100000678
679,Chase Up Soap 422g,Household,1940,890100000679
680,Chase Up Yogurt 1861ml,Dairy,1828,890100000680
681,Sunflower Coffee 1288ml,Beverages,2568,890100000681
682,Gujranwala Basmati Rice 949g,Grains & Rice,4048,890100000682
683,Dairy Fresh Energy Drink 238ml,Beverages,1193,890100000683
684,Happy Farm Corn Flour 322g,Grains & Rice,3138,890100000684
685,Nature's Best Butter 883ml,Dairy,97,890100000685
686,Nestle Nuts 760g,Snacks,1553,890100000686
687,Happy Farm Tea 1570ml,Beverages,3388,890100000687
688,Daily Milk Sanitizer 1555g,Personal Care,4072,890100000688
689,Daily Milk Soap 1512g,Personal Care,1994,890100000689
690,Dairy Fresh Basmati Rice 341g,Grains & Rice,4528,890100000690
691,Dairy Fresh Biscuits 751g,Snacks,3700,890100000691
692,Gujranwala Toothpaste 601g,Personal Care,4255,890100000692
693,Happy Farm Oats 1422g,Grains & Rice,88,890100000693
694,Sunflower Basmati Rice 320g,Grains & Rice,2329,890100000694
695,Sunflower Corn Flour 1759g,Grains & Rice,1995,890100000695
696,Happy Farm Corn Flour 824g,Grains & Rice,4743,890100000696
697,Nestle Cheese 305ml,Dairy,4505,890100000697
698,Dairy Fresh Soft Drink 1579ml,Beverages,441,890100000698
699,Gujranwala Coffee 1536ml,Beverages,2222,890100000699
700,Nestle Yogurt 397ml,Dairy,1155,890100000700
701,Nature's Best Wheat Flour 1047g,Grains & Rice,4832,890100000701
702,Nature's Best Chips 1482g,Snacks,3279,890100000702
703,Gujranwala Soft Drink 357ml,Beverages,3135,890100000703
704,Gujranwala Milk Powder 956ml,Dairy,3837,890100000704
705,Nestle Wheat Flour 1813g,Grains & Rice,1535,890100000705
706,Chase Up Chips 893g,Snacks,2934,890100000706
707,Daily Milk Sanitizer 1696g,Personal Care,2915,890100000707
708,Nature's Best Milk 507ml,Dairy,2642,890100000708
709,Nature's Best Lotion 1496g,Personal Care,3052,890100000709
710,Sunflower Yogurt 1501ml,Dairy,1750,890100000710
711,Dairy Fresh Butter 466ml,Dairy,3650,890100000711
712,Nestle Soft Drink 1866ml,Beverages,1609,890100000712
713,Nestle Shampoo 1628g,Personal Care,4023,890100000713
714,Gujranwala Butter 1909ml,Dairy,3504,890100000714
715,Happy Farm Milk 1589ml,Dairy,4381,890100000715
716,Sunflower Corn Flour 1356g,Grains & Rice,4623,890100000716
717,Gujranwala Detergent 230g,Household,1977,890100000717
718,Dairy Fresh Maize 486g,Grains & Rice,1353,890100000718
719,Dairy Fresh Milk Powder 219ml,Dairy,1375,890100000719
720,Chase Up Lotion 1176g,Personal Care,2741,890100000720
721,Gujranwala Hand Wash 765g,Household,2358,890100000721
722,Nestle Biscuits 851g,Snacks,3328,890100000722
723,Chase Up Dishwashing Liquid 1905g,Household,1599,890100000723
724,Nature's Best Soap 1873g,Household,2042,890100000724
725,Nestle Basmati Rice 1728g,Grains & Rice,1720,890100000725
726,Nestle Coffee 1595ml,Beverages,2460,890100000726
727,Gujranwala Tea 273ml,Beverages,2095,890100000727
728,Nature's Best Hand Wash 797g,Household,4031,890100000728
729,Nestle Cheese 197ml,Dairy,2311,890100000729
730,Dairy Fresh Nuts 501g,Snacks,1901,890100000730
731,Sunflower Yogurt 737ml,Dairy,3326,890100000731
732,Daily Milk Cleaning Powder 1288g,Household,2677,890100000732
733,Sunflower Coffee 1767ml,Beverages,4039,890100000733
734,Sunflower Juice 149ml,Beverages,1018,890100000734
735,Nestle Soap 1383g,Household,172,890100000735
736,Chase Up Coffee 1047ml,Beverages,640,890100000736
737,Nestle Energy Drink 1209ml,Beverages,3991,890100000737
738,Happy Farm Juice 273ml,Beverages,847,890100000738
739,Gujranwala Cookies 630g,Snacks,3225,890100000739
740,Dairy Fresh Corn Flour 382g,Grains & Rice,3019,890100000740
741,Nestle Oats 1908g,Grains & Rice,3862,890100000741
742,Chase Up Detergent 1545g,Household,4548,890100000742
743,Nature's Best Milk Powder 1634ml,Dairy,2691,890100000743
744,Happy Farm Soap 1460g,Personal Care,4125,890100000744
745,Sunflower Oats 594g,Grains & Rice,1150,890100000745
746,Dairy Fresh Detergent 507g,Household,2845,890100000746
747,Dairy Fresh Chips 843g,Snacks,4956,890100000747
748,Happy Farm Shampoo 413g,Personal Care,2142,890100000748
749,Gujranwala Energy Drink 214ml,Beverages,3563,890100000749
750,Gujranwala Soft Drink 1307ml,Beverages,3721,890100000750
751,Dairy Fresh Yogurt 1431ml,Dairy,561,890100000751
752,Sunflower Butter 1004ml,Dairy,235,890100000752
753,Dairy Fresh Dishwashing Liquid 1561g,Household,4868,890100000753
754,Nature's Best Juice 1510ml,Beverages,3774,890100000754
755,Gujranwala Soft Drink 1513ml,Beverages,2853,890100000755
756,Dairy Fresh Maize 1285g,Grains & Rice,394,890100000756
757,Gujranwala Juice 1302ml,Beverages,2684,890100000757
758,Daily Milk Yogurt 1690ml,Dairy,3876,890100000758
759,Dairy Fresh Biscuits 882g,Snacks,243,890100000759
760,Gujranwala Chocolate 1935g,Snacks,2543,890100000760
761,Gujranwala Yogurt 1453ml,Dairy,3090,890100000761
762,Dairy Fresh Butter 552ml,Dairy,4120,890100000762
763,Dairy Fresh Cookies 549g,Snacks,1937,890100000763
764,Chase Up Toothpaste 1811g,Personal Care,4675,890100000764
765,Sunflower Nuts 737g,Snacks,737,890100000765
766,Daily Milk Soap 203g,Household,3941,890100000766
767,Sunflower Toothpaste 1328g,Personal Care,2640,890100000767
768,Nestle Cleaning Powder 925g,Household,3365,890100000768
769,Gujranwala Sanitizer 797g,Personal Care,4555,890100000769
770,Sunflower Cheese 1365ml,Dairy,261,890100000770
771,Nestle Yogurt 1439ml,Dairy,3607,890100000771
772,Nestle Butter 1592ml,Dairy,4285,890100000772
773,Happy Farm Chocolate 218g,Snacks,1834,890100000773
774,Happy Farm Dishwashing Liquid 1962g,Household,3987,890100000774
775,Dairy Fresh Shampoo 1908g,Personal Care,4206,890100000775
